Scenario,Period,Scope,Processor,Interface,Orientation,RoegenType,Value,Unit,Level,System,Subsystem,Sphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops,FertilizerK2O,Input,flow,47405.105,kg,“n-1”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops,FertilizerN,Input,flow,73139.305,kg,“n-1”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops,FertilizerP2O5,Input,flow,33860.789,kg,“n-1”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops,GreenWater,Input,flow,2902509.832,m3,“n-1”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops,HA,Input,fund,21859.728,h,“n-1”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops,Heat,Input,flow,25231104.0,MJ,“n-1”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops,LU,Input,fund,677.216,ha,“n-1”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops,SugarBeet,Input,flow,52992.0,tonnes,“n-1”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops,SugarBeet,Output,flow,52992.0,tonnes,“n-1”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops,SugarCane,Input,flow,51840.0,tonnes,“n-1”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops,SugarCane,Output,flow,51840.0,tonnes,“n-1”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet,Bioethanol,Output,Flow,3840.0,tonnes,“n-2”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet,Biofuel,Output,flow,3840.0,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet,BlueWater,Input,flow,5816.115,m3,“n-2”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet,CropProduction,Input,flow,26496.0,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet,CropProduction,Output,flow,26496.0,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet,Diesel,Input,flow,276604.157,l,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet,Elec,Input,flow,502287.898,kWh,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet,Fertilizer,Input,flow,77202.6,kg,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet,FertilizerK2O,Input,flow,23702.553,kg,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet,FertilizerN,Input,flow,36569.653,kg,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet,FertilizerP2O5,Input,flow,16930.395,kg,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet,GreenWater,Input,flow,1451254.916,m3,“n-2”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet,HA,Input,fund,9720.264,h,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet,Heat,Input,flow,11644416.0,MJ,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet,LU,Input,fund,338.608,ha,“n-2”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet,SugarBeet,Input,flow,26496.0,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet,SugarBeet,Output,flow,26496.0,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet.SugarBeetCrop,BlueWater,Input,Flow,5816.115,m3,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet.SugarBeetCrop,CropProduction,Output,flow,26496.0,tonnes,“n-3”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet.SugarBeetCrop,Diesel,Input,Flow,276604.157,l,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet.SugarBeetCrop,Fertilizer,Input,flow,77202.6,kg,“n-3”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet.SugarBeetCrop,FertilizerK2O,Input,Flow,23702.553,kg,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet.SugarBeetCrop,FertilizerN,Input,Flow,36569.653,kg,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet.SugarBeetCrop,FertilizerP2O5,Input,Flow,16930.395,kg,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet.SugarBeetCrop,GreenWater,Input,Flow,1451254.916,m3,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet.SugarBeetCrop,HA,Input,Flow,8107.464,h,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet.SugarBeetCrop,LU,Input,Flow,338.608,ha,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet.SugarBeetCrop,SugarBeet,Output,Flow,26496.0,tonnes,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet.SugarBeetProcessing,Bioethanol,Output,Flow,2304.0,tonnes,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet.SugarBeetProcessing,Biofuel,Output,flow,2304.0,tonnes,“n-3”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet.SugarBeetProcessing,BlueWaterIn,Input,Flow,25345.389,m3,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet.SugarBeetProcessing,BlueWaterOut,Output,Flow,2534.4,m3,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet.SugarBeetProcessing,CropProduction,Input,flow,26496.0,tonnes,“n-3”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet.SugarBeetProcessing,Elec,Input,Flow,502287.898,kWh,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet.SugarBeetProcessing,HA,Input,Flow,1612.8,h,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet.SugarBeetProcessing,Heat,Input,Flow,11644416.0,MJ,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.ExternalSugarBeet.SugarBeetProcessing,SugarBeet,Input,Flow,26496.0,tonnes,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.ExternalSugarCane,Bioethanol,Output,Flow,5760.0,tonnes,“n-2”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.ExternalSugarCane,Biofuel,Output,flow,5760.0,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.ExternalSugarCane,CropProduction,Input,flow,25920.0,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.ExternalSugarCane,CropProduction,Output,flow,25920.0,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.ExternalSugarCane,Elec,Input,flow,247115.923,kWh,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.ExternalSugarCane,HA,Input,fund,1209.6,h,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.ExternalSugarCane,Heat,Input,flow,971136.0,MJ,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.ExternalSugarCane,SugarCane,Input,flow,25920.0,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.ExternalSugarCane,SugarCane,Output,flow,25920.0,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.ExternalSugarCane.SugarCaneCrop,CropProduction,Output,flow,25920.0,tonnes,“n-3”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.ExternalSugarCane.SugarCaneCrop,SugarCane,Output,Flow,25920.0,tonnes,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.ExternalSugarCane.SugarCaneProcessing,Bioethanol,Output,Flow,1728.0,tonnes,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.ExternalSugarCane.SugarCaneProcessing,Biofuel,Output,flow,1728.0,tonnes,“n-3”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.ExternalSugarCane.SugarCaneProcessing,BlueWaterIn,Input,Flow,53740.8,m3,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.ExternalSugarCane.SugarCaneProcessing,BlueWaterOut,Output,Flow,36633.6,m3,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.ExternalSugarCane.SugarCaneProcessing,CropProduction,Input,flow,25920.0,tonnes,“n-3”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.ExternalSugarCane.SugarCaneProcessing,Elec,Input,Flow,247115.923,kWh,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.ExternalSugarCane.SugarCaneProcessing,HA,Input,Flow,1209.6,h,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.ExternalSugarCane.SugarCaneProcessing,Heat,Input,Flow,971136.0,MJ,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.ExternalSugarCane.SugarCaneProcessing,SugarCane,Input,Flow,25920.0,tonnes,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.SugarBeet,Bioethanol,Output,Flow,3840.0,tonnes,“n-2”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.SugarBeet,Biofuel,Output,flow,3840.0,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.SugarBeet,BlueWater,Input,flow,5816.115,m3,“n-2”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.SugarBeet,CropProduction,Input,flow,26496.0,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.SugarBeet,CropProduction,Output,flow,26496.0,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.SugarBeet,Diesel,Input,flow,276604.157,l,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.SugarBeet,Elec,Input,flow,502287.898,kWh,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.SugarBeet,Fertilizer,Input,flow,77202.6,kg,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.SugarBeet,FertilizerK2O,Input,flow,23702.553,kg,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.SugarBeet,FertilizerN,Input,flow,36569.653,kg,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.SugarBeet,FertilizerP2O5,Input,flow,16930.395,kg,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.SugarBeet,GreenWater,Input,flow,1451254.916,m3,“n-2”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.SugarBeet,HA,Input,fund,9720.264,h,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.SugarBeet,Heat,Input,flow,11644416.0,MJ,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.SugarBeet,LU,Input,fund,338.608,ha,“n-2”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.SugarBeet,SugarBeet,Input,flow,26496.0,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.SugarBeet,SugarBeet,Output,flow,26496.0,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.SugarBeet.SugarBeetCrop,BlueWater,Input,Flow,5816.115,m3,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.SugarBeet.SugarBeetCrop,CropProduction,Output,flow,26496.0,tonnes,“n-3”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.SugarBeet.SugarBeetCrop,Diesel,Input,Flow,276604.157,l,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.SugarBeet.SugarBeetCrop,Fertilizer,Input,flow,77202.6,kg,“n-3”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.SugarBeet.SugarBeetCrop,FertilizerK2O,Input,Flow,23702.553,kg,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.SugarBeet.SugarBeetCrop,FertilizerN,Input,Flow,36569.653,kg,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.SugarBeet.SugarBeetCrop,FertilizerP2O5,Input,Flow,16930.395,kg,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.SugarBeet.SugarBeetCrop,GreenWater,Input,Flow,1451254.916,m3,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.SugarBeet.SugarBeetCrop,HA,Input,Flow,8107.464,h,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.SugarBeet.SugarBeetCrop,LU,Input,Flow,338.608,ha,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.SugarBeet.SugarBeetCrop,SugarBeet,Output,Flow,26496.0,tonnes,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.SugarBeet.SugarBeetProcessing,Bioethanol,Output,Flow,2304.0,tonnes,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.SugarBeet.SugarBeetProcessing,Biofuel,Output,flow,2304.0,tonnes,“n-3”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.SugarBeet.SugarBeetProcessing,BlueWaterIn,Input,Flow,25345.389,m3,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.SugarBeet.SugarBeetProcessing,BlueWaterOut,Output,Flow,2534.4,m3,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.SugarBeet.SugarBeetProcessing,CropProduction,Input,flow,26496.0,tonnes,“n-3”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.SugarBeet.SugarBeetProcessing,Elec,Input,Flow,502287.898,kWh,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.SugarBeet.SugarBeetProcessing,HA,Input,Flow,1612.8,h,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.SugarBeet.SugarBeetProcessing,Heat,Input,Flow,11644416.0,MJ,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.SugarBeet.SugarBeetProcessing,SugarBeet,Input,Flow,26496.0,tonnes,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.SugarCane,Bioethanol,Output,Flow,5760.0,tonnes,“n-2”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.SugarCane,Biofuel,Output,flow,5760.0,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.SugarCane,CropProduction,Input,flow,25920.0,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.SugarCane,CropProduction,Output,flow,25920.0,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.SugarCane,Elec,Input,flow,247115.923,kWh,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.SugarCane,HA,Input,fund,1209.6,h,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.SugarCane,Heat,Input,flow,971136.0,MJ,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.SugarCane,SugarCane,Input,flow,25920.0,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.SugarCane,SugarCane,Output,flow,25920.0,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.SugarCane.SugarCaneCrop,CropProduction,Output,flow,25920.0,tonnes,“n-3”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.SugarCane.SugarCaneCrop,SugarCane,Output,Flow,25920.0,tonnes,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.SugarCane.SugarCaneProcessing,Bioethanol,Output,Flow,1728.0,tonnes,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.SugarCane.SugarCaneProcessing,Biofuel,Output,flow,1728.0,tonnes,“n-3”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.SugarCane.SugarCaneProcessing,BlueWaterIn,Input,Flow,53740.8,m3,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.SugarCane.SugarCaneProcessing,BlueWaterOut,Output,Flow,36633.6,m3,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.SugarCane.SugarCaneProcessing,CropProduction,Input,flow,25920.0,tonnes,“n-3”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.SugarCane.SugarCaneProcessing,Elec,Input,Flow,247115.923,kWh,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.SugarCane.SugarCaneProcessing,HA,Input,Flow,1209.6,h,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.SugarCane.SugarCaneProcessing,Heat,Input,Flow,971136.0,MJ,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops.SugarCane.SugarCaneProcessing,SugarCane,Input,Flow,25920.0,tonnes,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.CommerceExports,Biodiesel,Input,Flow,28000.0,tonnes,,NL,External,Biosphere
Scenario2,2013,Internal,Society.CommerceExports,Bioethanol,Input,Flow,14400.0,tonnes,,NL,External,Biosphere
Scenario2,2013,Internal,Society.CommerceExports,Biofuel,Input,flow,42400.0,tonnes,,NL,External,Technosphere
Scenario2,2013,Total,Society,Biodiesel,Input,Flow,12000.0,tonnes,“n+1”,NL,Local,Biosphere
Scenario2,2013,Total,Society,Biodiesel,Output,flow,40000.0,tonnes,“n+1”,NL,Local,Technosphere
Scenario2,2013,Total,Society,Bioethanol,Input,Flow,13600.0,tonnes,“n+1”,NL,Local,Biosphere
Scenario2,2013,Total,Society,Bioethanol,Output,flow,28000.0,tonnes,“n+1”,NL,Local,Technosphere
Scenario2,2013,Total,Society,Biofuel,Input,flow,25600.0,tonnes,“n+1”,NL,Local,Technosphere
Scenario2,2013,Total,Society,Biofuel,Output,flow,68000.0,tonnes,“n+1”,NL,Local,Technosphere
Scenario2,2013,Total,Society,BlueWater,Input,flow,194953.069,m3,“n+1”,NL,Local,Biosphere
Scenario2,2013,Total,Society,CropProduction,Input,flow,172187.841,tonnes,“n+1”,NL,Local,Technosphere
Scenario2,2013,Total,Society,CropProduction,Output,flow,172187.841,tonnes,“n+1”,NL,Local,Technosphere
Scenario2,2013,Total,Society,Diesel,Input,flow,1122435.313,l,“n+1”,NL,Local,Technosphere
Scenario2,2013,Total,Society,Elec,Input,flow,5785242.135,kWh,“n+1”,NL,Local,Technosphere
Scenario2,2013,Total,Society,Fertilizer,Input,flow,1746863.078,kg,“n+1”,NL,Local,Technosphere
Scenario2,2013,Total,Society,FertilizerK2O,Input,flow,245786.08,kg,“n+1”,NL,Local,Technosphere
Scenario2,2013,Total,Society,FertilizerN,Input,flow,1288824.396,kg,“n+1”,NL,Local,Technosphere
Scenario2,2013,Total,Society,FertilizerP2O5,Input,flow,212252.602,kg,“n+1”,NL,Local,Technosphere
Scenario2,2013,Total,Society,GreenWater,Input,flow,24968012.828,m3,“n+1”,NL,Local,Biosphere
Scenario2,2013,Total,Society,HA,Input,fund,124316.847,h,“n+1”,NL,Local,Technosphere
Scenario2,2013,Total,Society,Heat,Input,flow,128219967.836,MJ,“n+1”,NL,Local,Technosphere
Scenario2,2013,Total,Society,LU,Input,fund,8102.199,ha,“n+1”,NL,Local,Biosphere
Scenario2,2013,Total,Society,Maize,Input,flow,11266.56,tonnes,“n+1”,NL,Local,Technosphere
Scenario2,2013,Total,Society,Maize,Output,flow,11266.56,tonnes,“n+1”,NL,Local,Technosphere
Scenario2,2013,Total,Society,PalmFruit,Input,flow,6676.46,tonnes,“n+1”,NL,Local,Technosphere
Scenario2,2013,Total,Society,PalmFruit,Output,flow,6676.46,tonnes,“n+1”,NL,Local,Technosphere
Scenario2,2013,Total,Society,RapeSeed,Input,flow,16947.321,tonnes,“n+1”,NL,Local,Technosphere
Scenario2,2013,Total,Society,RapeSeed,Output,flow,16947.321,tonnes,“n+1”,NL,Local,Technosphere
Scenario2,2013,Total,Society,SoyBean,Input,flow,25937.5,tonnes,“n+1”,NL,Local,Technosphere
Scenario2,2013,Total,Society,SoyBean,Output,flow,25937.5,tonnes,“n+1”,NL,Local,Technosphere
Scenario2,2013,Total,Society,SugarBeet,Input,flow,52992.0,tonnes,“n+1”,NL,Local,Technosphere
Scenario2,2013,Total,Society,SugarBeet,Output,flow,52992.0,tonnes,“n+1”,NL,Local,Technosphere
Scenario2,2013,Total,Society,SugarCane,Input,flow,51840.0,tonnes,“n+1”,NL,Local,Technosphere
Scenario2,2013,Total,Society,SugarCane,Output,flow,51840.0,tonnes,“n+1”,NL,Local,Technosphere
Scenario2,2013,Total,Society,Wheat,Input,flow,6528.0,tonnes,“n+1”,NL,Local,Technosphere
Scenario2,2013,Total,Society,Wheat,Output,flow,6528.0,tonnes,“n+1”,NL,Local,Technosphere
Scenario2,2013,Total,Society.Biodiesel,Biodiesel,Output,Flow,35000.0,tonnes,“n”,NL,Local,Biosphere
Scenario2,2013,Total,Society.Biodiesel,Biofuel,Output,flow,35000.0,tonnes,“n”,NL,Local,Technosphere
Scenario2,2013,Total,Society.Biodiesel,BlueWater,Input,flow,0.0,m3,“n”,NL,Local,Biosphere
